product_name,product_url,product_type,clean_ingreds,price,descriere
Bulldog Original Moisturiser 100ml,https://www.lookfantastic.com/bulldog-original-moisturiser-100ml/10599976.html,Moisturiser,"['ethylhexyl palmitate', 'capric triglyceride', 'glycerin', 'sodium polyacrylate', 'sorbitan stearate', 'pentaerythrityl distearate', 'phenoxyethanol', 'tocopheryl acetate', 'sodium stearoyl glutamate', 'benzoic acid', 'carbomer', 'dehydroacetic acid', 'mannan', 'camellia sinensis extract', 'hydrolyzed algin', 'citrus aurantium bergamia', 'citrus limon juice extract', 'sodium hydroxide', 'ethylhexyl glycerin', 'artemisia vulgaris oil', 'maris aqua', 'polyaminopropyl biguanide', 'pelargonium graveolens extract', 'pogostemon cablin flower extract', 'chlorella vulgaris extract', 'citrus aurantifolia oil', 'evernia furfuracea (treemoss) extract', 'juniperus virginiana wood oil', 'vetiveria zizanoides root oil', 'citral', 'citronellol', 'geraniol', 'limonene', 'linalool']",£4.50,"Regula numărul unu a lui Bulldog este speranța pentru cei mai buni, planifică -te pentru cel mai rău, iar cu fața ta este totul în planificare.Bulldog Natural Skincare Hushivizer Original duce îngrijirea bărbaților la un nou nivel de excelență, îmbunătățind perspectivele pielii tale. Pambalat cu 8 uleiuri esențiale de ceai verde, alge verzi, Konjac Mannan și Vitamin E pentru a ajuta la rehidratarea pielii, Bulldog Natural Plek SkinCare, pentru a -ți face o piele de piele originală.Produsele de îngrijire naturală Bulldog nu conțin niciodată parabeni, sulfat de laure de sodiu, culori artificiale, parfumuri sintetice sau ingrediente din surse de animale. Direcții de utilizare: Utilizați dimineața și noaptea. Aplicați uniform la față și gât după curățare."
Clinique Dramatically Different Moisturising Gel 125ml with Pump,https://www.lookfantastic.com/clinique-dramatically-different-moisturizing-gel-125ml-with-pump/11144718.html,Moisturiser,"['dimethicon', 'isododecane', 'butylene glycol', 'bis-peg-18 methyl ether dimethyl', 'glycerin', 'laminaria saccharina extract', 'polygonum cuspidatum root extract', 'saccharomyces lysate extract', 'cucumis sativus extract', 'hordeum vulgare extract', 'helianthus annuus seed oil', 'caffeinee', 'trehalose', 'sodium hyaluronate', 'tocopheryl acetate', 'polysilicone-11', 'silica', 'propylene glycol dicoco-caprylate', 'oleth-10', 'lactobacillus', 'laureth-23', 'laureth-4', 'ammonium acryloyldimethyltaurate/vp', 'carbomer', 'caprylyl glycol', 'hexylene glycol', 'tromethamine', 'disodium edta', 'phenoxyethanol', 'ci 19140', 'ci 14700', 'ci 15985']",£30.00,"Reumpleți aspectul tenului tău cu gelul hidratant, dramatic diferit. Formula ușoară, aerisită alunecă fără efort pe baza ta, absorbind rapid pentru a evita orice fel de reziduuri grele și lipicioase.Crema hidratantă fără ulei este perfectă pentru persoanele care sunt predispuse la excesul de strălucire, oferind aspectul unui ton de piele mai echilibrat, matrificat. Formula ingenioasă este infuzată cu glicerină puternică și de lungă durată, alături de hialuronat de sodiu, care funcționează la unison pentru a se bloca în hidratare pentru o softness talabilă, suple.Un cocktail blând, întineritor de extracte de castraveți, semințe de făină de orz și soare funcționează pentru a promova iluzia unei baze mai puternice, cu aspect mai sănătos, încurajând o strălucire radiantă și luminată de la o strălucire."
La Roche-Posay Effaclar Duo+ SPF30 40ml,https://www.lookfantastic.com/la-roche-posay-effaclar-duo-spf30-40ml/11434756.html,Moisturiser,"['octocrylene', 'glycerin', 'homosalate', 'ethylhexyl salicylate', 'alcohol denat', 'niacinamide', 'butyl methoxydibenzoylmethane', 'dimethicon', 'sorbitan stearate', 'silica', 'isopropyl lauroyl sarcosinate', 'sarcosinate', 'styrene/acrylates']",£17.50,"Imperfecțiuni vizibile corecte cu Duo efaclar Thela Roche-Posay+ SPF30;O formulă non-lipicioasă care funcționează pentru a reduce aspectul de cusururi și pentru a dezvălui un ten rafinat.Ideal pentru tipurile de piele uleioase și predispuse la cusur, formula de corectare pătrunde și curăță porii blocați pentru a reduce vizibil punctele negre și alte impurități. Când este expus la UV zilnic, imperfecțiunile adesea se agravează și poate duce la hiperpigmentare nedorită.Effaclar Duo+ se mândrește cu SPF30, care protejează pielea de razele dăunătoare, protejează împotriva radicalilor liberi și împiedică apariția hiperpigmentării. Formula puternică a cremei de gel este îmbogățită cu niacinamidă, care funcționează pentru purificarea viziunii, în timp ce o soluție LHA efectuează o acțiune de exfoliere.De asemenea, infuzat cu acid salicilic, tratamentul facial revigorant încearcă să repare celulele pielii deteriorate.Așteptați -vă că imperfecțiunile să reducă semnificativ aspectul, lăsând în urmă o viziune rafinată care nu este strălucitoare. Free de la parabeni."
Avene Very High Protection B-Protect SPF 50+ 30ml,https://www.lookfantastic.com/avene-very-high-protection-b-protect-spf-50-30ml/12090923.html,Moisturiser,"['c12-15', 'dicaprylyl carbonate', 'methylene bis-benzotriazolyl tetramethylbutylphenol [nano]', 'silica', 'bis-ethylhexyloxyphenol methoxyphenyl triazine', 'diethylhexyl butamido triazone', 'aluminum starch octenylsuccinate', 'diisopropyl adipate', 'butyl methoxydibenzoylmethane', 'titanium dioxide', 'decyl glucoside', 'glyceryl stearate', 'potassium cetyl phosphate', 'vp/eicosene copolymer', 'acrylates/ammonium methacrylate copolymer', 'acrylates/c10-30 alkyl', 'alumina', 'benzoic acid', 'butylene glycol', 'capric triglyceride', 'caprylyl glycol', 'disodium edta', 'parfum', 'glyceryl behenate', 'glyceryl dibehenate', 'ci 77492', 'ci 77491', 'ci 77499', 'isopropyl myristate', 'oxothiazolidine', 'propylene glycol', 'sodium benzoate', 'sodium hydroxide', 'stearyl alcohol', 'tocopherol', 'tocopheryl glucoside', 'tribehenin', 'triethyl citrate', 'xanthan gum']",£14.00,"Formulată pentru pielea sensibilă, acest erou de piele facială de 3 ani oferă o protecție anti -UV și anti -poluare cu acoperire cu nuanțe ușoare.Oferind SPF50 cu protecție ridicată, protecția solară facială este ambalată cu antioxidanți pentru a ajuta la protejarea împotriva agresoarelor de mediu, împreună cu expunerea la UV. Crema solară prezintă un amestec de ingrediente active, cum ar fi SunSitive® de la Pierre Fabre Research și Pre-Tocopheryl.Apa de izvor termică exclusivă a mărcii se calmează și hidratează pielea sensibilă.Tehnologia TAGRACAPS ¢ oferă o acoperire ușoară cu pigmenți microencapsulați care sunt eliberați la aplicare pentru a oferi un văl ușor de culoare."
Avène Tolérance Extrême Emulsion 50ml,https://www.lookfantastic.com/avene-tolerance-extreme-emulsion-50ml/11571253.html,Moisturiser,"['squalene', 'behenyl alcohol', 'capric triglyceride', 'glycerin', 'sodium acrylates/c10-30 alkyl']",£11.25,"Un hidratant zilnic ușor și blând pentru pielea normală de combinație, sensibilă. O emulsie ușoară, lăptoasă, cu doar șase ingrediente esențiale, hidratii de emulsie extremă de emulsie și calmează pielea foarte sensibilă și ajută la menținerea echilibrului natural al pielii în microbiomul delicat.Potrivit pentru toate nivelurile de sensibilitate a pielii.De asemenea, potrivit pentru pielea predispusă la alergie.Formulate fără conservanți, parabeni sau parfum.- Lightweight, emulsia lăptoasă folosește doar 6 ingrediente esențiale pentru a calma și hidrata pielea hipersensibilă și pentru a restabili funcția sănătoasă a pielii.- Ambalate folosind tehnologie inovatoare de produse cosmetice sterile- capacul etanș păstrează conținutul produsului steril în întreaga utilizare.Simțiți calmați, suple și moale.-emolienți: ingrediente lipidice care acoperă pielea și acționează ca un ocluziv pentru a ajuta la menținerea pielii hidratate pentru mai mult timp.- Cosmeticele sterile: permite formulei să fie lipsită de conservanți, parabeni și parfumuri cu ambalajul său fără aer brevetat."
Estée Lauder DayWear Advanced Multi-Protection Anti-Oxidant Creme SPF15 N/C 50ml,https://www.lookfantastic.com/estee-lauder-daywear-advanced-multi-protection-anti-oxidant-creme-spf15-n-c-50ml/11141582.html,Moisturiser,"['ethylhexyl salicylate', 'dimethicon', 'butyloctyl salicylate', 'butylene glycol', 'butyl methoxydibenzoylmethane', 'polyester-8', 'cetyl ricinoleate', 'steareth-21', 'steareth-2', 'di-c12-15 alkyl fumarate', 'capric triglyceride', 'polysilicone-11', 'psidium guajava (guava) fruit extract', 'gentiana lutea (gentian) root extract', 'polygonum cuspidatum root extract', 'stearyl alcohol', 'hordeum vulgare extract', 'laminaria ochroleuca extract', 'rosmarinus officinalis extract', 'triticum vulgare bran extract', 'artemia extract', 'fumaria officinalis flower/leaf/stem extract', 'caffeinee', 'pentylene glycol', 'citrus limon juice extract', 'hydrolyzed opuntia ficus indica flower extract', 'vitis vinifera extract', 'hydrolyzed opuntia ficus indica flower extract', 'lauryl peg-9', 'thermus thermophillus ferment', 'behenyl alcohol', 'acrylic acid/vp crosspolymer', 'triacontanyl pvp', 'glycerin', 'c12-15', 'linoleic acid', 'cholesterol', 'squalene', 'sodium pca', '1,2-hexanediol', 'urea', 'capric triglyceride', 'dipropylene glycol', 'tocopheryl acetate', 'acrylamide/sodium', 'tetrahexyldecyl ascorbate', 'sodium hyaluronate', 'ergothioneine', 'isohexadecane', 'ppg-15 stearyl ether', 'glycyrrhetinic acid', 'trehalose', 'polyquaternium-51', 'polysorbate 80', 'lecithin', 'hydrogenated lecithin', 'fumaric acid', 'palmitoyl hydroxypropyltrimonium amylopectin/glycerin crosspolymer', 'caprylyl glycol', 'cyclodextrin', 'sodium hydroxide', 'nordihydroguaiaretic acid', 'sodium chloride', 'ascorbyl tocopheryl maleate', 'parfum', 'citric acid', 'ethylbisiminomethylguaiacol manganese chloride', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'disodium edta', 'bht', 'sodium dehydroacetate', 'phenoxyethanol', 'ci 42090', 'ci 19140', 'ci 77289']",£40.50,"Un hidratant răcoritor care oferă o explozie de hidratare de lungă durată, estimată de lauder de zi, avansate anti-oxidante Crãge protejează, hrănește și iluminează vizibil.Cu o textură biciuită, aerisită, formula ușoară este îmbogățită cu SPF15 pentru a ajuta la apărarea împotriva razelor UVA și UVB. Un amestec de acid hialuronic, glicerină și squalane plutește pielea cu umiditate intensă.Extractul de fructe de guava, ambalat cu vitamine și antioxidanți, funcționează sinergic cu un complex super antioxidant pentru a ajuta la protejarea împotriva agresoarelor de mediu care pot contribui la îmbătrânirea prematură a pielii.Pielea se simte talnic moale, cu un aspect radiant."
Embryolisse Lait-Crème Concentré (30ml),https://www.lookfantastic.com/embryolisse-lait-creme-concentre-30ml/11118732.html,Moisturiser,"['paraffinum liquidum', 'stearic acid', 'glyceryl stearate', 'triethanolamine', 'cera alba', 'cetyl palmitate', 'butyrospermum parkii', 'steareth-10', 'polyacrylamide c13-14 isoparaffin', 'laureth-7', 'propylene glycol', 'hydrolyzed soy protein', 'aloe barbadenis extract', '1,2-hexanediol', 'caprylyl glycol', 'tropolone', 'parfum']",£13.00,"Embriolisse Lait-Crã¨me Concentr © este o loțiune hidratantă, primer și machiaj.Formula sa bogată conține acizi grași esențiali și vitamine pentru a reduce iritațiile, în special după bărbierit și pielea plumată pentru rezultate mai ferme.Loțiunea oferă un film din satin pentru a reduce disconfortul de uscăciune pentru un ten moale, radiant și este potrivit pentru utilizare ca mască de reparație, pentru curățarea pielii sau ca produs de îngrijire a bebelușilor.E.N."
The Chemistry Brand Intense Youth Complex Hand Cream 100ml,https://www.lookfantastic.com/the-chemistry-brand-intense-youth-complex-hand-cream-100ml/10985285.html,Moisturiser,"['propanediol', 'capric triglyceride', 'cetearyl alcohol', 'cetearyl glucoside', 'cyclopentasiloxane', 'cetyl alcohol', 'glycerin', 'tremella fuciformis extract', 'cellulose', 'pseudoalteromonas extract', 'calendula officinalis extract', 'alanine', 'proline', 'serine', 'tocopherol', 'glycine soja extract', 'dimethicon/vinyl dimethicon crosspolymer', 'sodium polyacrylate', 'menthol', 'betaine', 'xanthan gum', 'caprylyl glycol', 'potassium sorbate', 'acrylates/c12-22 alkyl methacrylate copolymer', 'ethyl menthane carboxamide', 'hydroxypropylcellulose', 'menthyl lactate', 'propylene glycol', 'methyl diisopropyl propionamide', 'ethylhexyl glycerin', 'sodium phosphate', 'sodium hydroxide', 'chlorphenesin phenoxyethanol', 'parfum', 'citral', 'coumarin', 'geraniol', 'limonene', 'linalool']",£18.99,"Salutați mâinile mai tinere cu aspect de chimie crema de mâini complexe de tineret.Cu o formulă concentrată, multifuncțională, care vizează simultan opt semne de îmbătrânire a mâinilor, crema de mână hrănitoare conține 19,5% ingrediente active care lucrează pentru a îmbunătăți fermitatea, netezimea și uniformitatea pentru a numi, dar câteva.Ulei de inchi și propanediol de porumb care formează o barieră de protecție peste pielea ta pentru a vă asigura că mâinile dvs. păstrează umiditatea.Includerea unui ferment de alge permite, de asemenea, conținutul de umiditate al pielii dvs. să fie crescut cu 11% în doar 12 ore.Pielea ta va fi lăsată să pară vizibil mai tânără în cel puțin 11 zile.- L.M.Direcții pentru utilizare: Aplicați uniform pentru a curăța mâinile curate dimineața și seara pe mâini și antebraț"
Avène Tolérance Extrême Cream 50ml,https://www.lookfantastic.com/avene-tolerance-extreme-cream-50ml/11571258.html,Moisturiser,"['capric triglyceride', 'glycerin', 'butyrospermum parkii', 'carthamus tinctorius extract', 'behenyl alcohol', 'sodium acrylates/c10-30 alkyl']",£15.00,"Hidratează -te și hrănește pielea cu hidratantul extern al Avã¨ne.Formula bogată, cremoasă, este îmbogățită cu apa unică de izvor termică unică de a calma și înmuia. Hidratantul ajută la menținerea echilibrului natural al microbiomului pielii, ideal pentru tenuri sensibile sau predispuse la iritație.Emolienții bogați asigură o hidratare de lungă durată, reînnoind bariera lipidică naturală a pielii.Infuzată cu doar șapte ingrediente esențiale, formula minimalistă ajută la menținerea pielii cu aspect sănătos. Free de conservanți, parabeni și parfum.Potrivit pentru toate nivelurile de sensibilitate a pielii și pielea predispusă la alergie."
La Roche-Posay Toleriane Ultra Overnight Moisturiser 40ml,https://www.lookfantastic.com/la-roche-posay-toleriane-ultra-overnight-moisturiser-40ml/11259356.html,Moisturiser,"['glycerin', 'squalene', 'propanediol', 'butylene glycol', 'butyrospermum parkii', 'pentylene glycol', 'niacinamide', 'dimethicon', 'ammonium polyacryloyldmethyl taurate', 'polymethylsilsesquioxane', 'polysorbate-20', 'allantoin', 'glyceryl acrylate/acrylic acid copolymer', 'dimethiconol', 'aluminum starch octenylsuccinate', 'carnosine', 'disodium edta', 'citric acid', 'acetyl dipeptide-1 cetyl', 'xanthan gum', 't-butyl alcohol', 'toluene sulfonic acid', 'tocopherol']",£19.00,"Tratați și confortabil pielea sensibilă cu roche roche-posay toleriane Ultra hidratant peste noapte, un hidratant intens liniștitor, care funcționează pentru calmarea și hidratarea pielii în orele cele mai receptive. Formula ultra-sensibilă este perfectă pentru tipurile de piele alergice și iritate;Amestecul său de apă termică de izvor termic hidratant și agent calmant neurosensină calmă și ameliorează delicat, vizând semnele de iritație a pielii indusă de uscăciune. Înveliți pielea într -un văl de confort, formula va ajuta la diminuarea disconfortului și a roșeaței la trezire.Ambalaj ultra-hermetic cu un sistem de reintrare antiaerică.Non-Comedogenic."
